Ma_sinh_vien,Ho,Ten,Gioi_tinh,Ngay_sinh,Mail,Di_dong,CMND,Hoc_bong,Ma_khoa
V0884,Trần Ngọc,Mỹ,TRUE,1999-07-06 0:00:00,tnmy@gmail.com,168213713,204631742196,3000000,VL
V0885,Lâm Thị Thảo,Hương,FALSE,1999-04-02 0:00:00,ltthuong@gmail.com,987216232,857364985451,2000000,VL
V0886,Hoàng Ngọc,Phương,TRUE,1999-02-15 0:00:00,hnphuong@gmail.com,987678763,646788259479,1000000,VL
V0887,Nguyễn Thị Thảo,Trang,FALSE,1999-10-03 0:00:00,ntttrang@gmail.com,987784134,145373361878,3000000,VL
V0888,Khương Thảo,Loan,FALSE,1999-06-06 0:00:00,ktloan@gmail.com,168105263,898264124878,0,VL
V0889,Thái Văn,Huy,TRUE,1999-11-22 0:00:00,tvhuy@gmail.com,168850294,228338140551,0,VL
V0890,Lý Bạch,Thu,TRUE,1999-08-02 0:00:00,lbthu@gmail.com,987265217,613454108842,1000000,VL
V0891,Trần Văn Minh,Hòa,TRUE,1999-12-18 0:00:00,tvmhoa@gmail.com,987662343,610858352705,2000000,VL
V0892,Đặng Minh,Minh,FALSE,1999-06-29 0:00:00,dmminh@gmail.com,987731184,734759756305,0,VL
V0893,Vương Thảo,Dung,FALSE,1999-04-14 0:00:00,vtdung@gmail.com,913472119,371836218595,2000000,VL
V0894,Đặng Thảo,Nga,FALSE,1999-06-03 0:00:00,dtnga@gmail.com,168492564,883385905522,1000000,VL
V0895,Thái Thị Thanh,Trúc,FALSE,1999-08-19 0:00:00,ttttruc@gmail.com,168744481,163062485658,1000000,VL
V0896,Mã Nam,Dũng,TRUE,1999-11-01 0:00:00,mndung@gmail.com,913446485,252392484989,2000000,VL
V0897,Văn Nam,Kiệt,TRUE,1999-07-09 0:00:00,vnkiet@gmail.com,913617384,498416018202,3000000,VL
V0898,Bạch Nam,Hiệu,TRUE,1999-08-22 0:00:00,bnhieu@gmail.com,987845354,882335228444,3000000,VL
V0899,Đinh Văn Minh,Tuấn,TRUE,1999-07-09 0:00:00,dvmtuan@gmail.com,168603989,600705108218,2000000,VL
V0900,Vương Phú,Thu,FALSE,1999-08-01 0:00:00,vpthu@gmail.com,168344878,874583779574,2000000,VL
V0901,Lý Thảo,Nhung,FALSE,1999-02-22 0:00:00,ltnhung@gmail.com,987647625,263760968063,3000000,VL
V0902,Lâm Thị Thảo,Hoa,FALSE,1999-02-09 0:00:00,ltthoa@gmail.com,168227921,611248676848,3000000,VL
V0903,Phạm Thị Thanh,Trang,FALSE,1999-12-21 0:00:00,ptttrang@gmail.com,913627365,143145738474,0,VL
V0904,Khương Ngọc,Minh,FALSE,1999-06-30 0:00:00,knminh@gmail.com,168467058,245183285942,0,VL
V0905,Lý Nam,Vỹ,TRUE,1999-10-21 0:00:00,lnvy@gmail.com,913344825,803625771987,2000000,VL
V0906,Văn Văn Minh,Mẫn,TRUE,1999-10-05 0:00:00,vvmman@gmail.com,168794143,228427448832,1000000,VL
V0907,Bạch Thị Thảo,Trang,FALSE,1999-05-09 0:00:00,btttrang@gmail.com,168517314,134078416148,2000000,VL
V0908,Lý Thảo,Hoa,FALSE,1999-06-13 0:00:00,lthoa@gmail.com,987856775,443151881425,3000000,VL
V0909,Lâm Văn,Vỹ,TRUE,1999-09-27 0:00:00,lvvy@gmail.com,987731346,24123753542,0,VL
V0910,Văn Phương,Thu,FALSE,1999-02-28 0:00:00,vpthu@gmail.com,913113067,960605769935,0,VL
V0911,Hoàng Vĩnh,Mẫn,TRUE,1999-05-11 0:00:00,hvman@gmail.com,168726913,663340489757,3000000,VL
V0912,Nguyễn Thảo,Nhung,FALSE,1999-05-05 0:00:00,ntnhung@gmail.com,913424871,499927487688,3000000,VL
V0913,Cao Vĩnh,Bảo,TRUE,1999-06-10 0:00:00,cvbao@gmail.com,987826885,121282430115,3000000,VL
V0914,Vương Vĩnh,Bảo,TRUE,1999-07-30 0:00:00,vvbao@gmail.com,913662153,643275668728,3000000,VL
V0915,Trần Vĩnh,Dũng,TRUE,1999-07-17 0:00:00,tvdung@gmail.com,168416073,627030825826,0,VL
V0916,Thái Mạnh,Lộc,TRUE,1999-08-23 0:00:00,tmloc@gmail.com,987841141,785051748670,0,VL
V0917,Hoàng Thị Thanh,Mai,FALSE,1999-04-18 0:00:00,httmai@gmail.com,987567066,603167030770,2000000,VL
V0918,Trần Thảo,Loan,FALSE,1999-09-25 0:00:00,ttloan@gmail.com,168306874,441648667278,3000000,VL
V0919,Trần Văn Minh,Thăng,TRUE,1999-09-06 0:00:00,tvmthang@gmail.com,168522882,94339572848,3000000,VL
V0920,Cao Văn Minh,Sinh,TRUE,1999-04-20 0:00:00,cvmsinh@gmail.com,168348328,755695694678,0,VL
V0921,Lê Thanh,Phương,FALSE,1999-11-25 0:00:00,ltphuong@gmail.com,168235335,235732666211,3000000,VL
V0922,Lê Minh,Tâm,TRUE,1999-02-11 0:00:00,lmtam@gmail.com,168438585,673823507423,1000000,VL
V0923,Nguyễn Ngọc,Thanh,TRUE,1999-07-03 0:00:00,nnthanh@gmail.com,913683645,256669848875,2000000,VL
V0924,Trần Thanh,Minh,FALSE,1999-11-21 0:00:00,ttminh@gmail.com,168262243,895177490647,3000000,VL
V0925,Đinh Thị,Nga,FALSE,1999-03-06 0:00:00,dtnga@gmail.com,987139661,562734181742,1000000,VL
V0926,Vương Thảo,Nga,FALSE,1999-09-27 0:00:00,vtnga@gmail.com,168920734,922351042637,3000000,VL
V0927,Lâm Thảo,Đào,FALSE,1999-07-17 0:00:00,ltdao@gmail.com,987556345,190961885985,1000000,VL
V0928,Phạm Văn,Dũng,TRUE,1999-04-01 0:00:00,pvdung@gmail.com,168252837,186481185979,2000000,VL
V0929,Khương Vĩnh,Mẫn,TRUE,1999-09-16 0:00:00,kvman@gmail.com,913747463,508596662291,2000000,VL
V0930,Lâm Vĩnh,Thiện,TRUE,1999-10-23 0:00:00,lvthien@gmail.com,987731194,705333825440,1000000,VL
V0931,Lâm Ngọc,Thanh,FALSE,1999-09-16 0:00:00,lnthanh@gmail.com,987414497,718155229516,2000000,VL
V0932,Lâm Thảo,Đào,FALSE,1999-10-18 0:00:00,ltdao@gmail.com,168846711,589334623754,3000000,VL
V0933,Lý Vĩnh,Tuấn,TRUE,1999-08-16 0:00:00,lvtuan@gmail.com,913513493,982623491108,0,VL
V0934,Bạch Minh,Minh,FALSE,1999-02-17 0:00:00,bmminh@gmail.com,987301841,758579434646,2000000,VL
V0935,Bạch Nam,Lộc,TRUE,1999-12-10 0:00:00,bnloc@gmail.com,913317773,824374681093,2000000,VL
V0936,Hoàng Thị Thảo,Hoa,FALSE,1999-03-10 0:00:00,htthoa@gmail.com,987137145,711208204914,1000000,VL
V0937,Văn Thị Thanh,Đào,FALSE,1999-07-04 0:00:00,vttdao@gmail.com,168168270,767003625184,3000000,VL
V0938,Trần Thanh,Mỹ,TRUE,1999-08-13 0:00:00,ttmy@gmail.com,987918983,160010287761,0,VL
V0939,Cao Nam,Phong,TRUE,1999-11-23 0:00:00,cnphong@gmail.com,168121214,419940564175,1000000,VL
V0940,Trần Nam,Thiệu,TRUE,1999-03-15 0:00:00,tnthieu@gmail.com,987538257,562325054327,0,VL
V0941,Bạch Thanh,Phương,TRUE,1999-10-28 0:00:00,btphuong@gmail.com,987044766,892719895967,3000000,VL
V0942,Phạm Văn Minh,Vỹ,TRUE,1999-04-21 0:00:00,pvmvy@gmail.com,913516827,292282566466,1000000,VL
V0943,Đàm Văn,Hòa,TRUE,1999-12-15 0:00:00,dvhoa@gmail.com,168514082,261421282638,0,VL
V0944,Lý Thảo,Nhung,FALSE,1999-10-30 0:00:00,ltnhung@gmail.com,913133143,653123532430,0,VL
V0945,Đặng Thị,Trúc,FALSE,1999-02-16 0:00:00,dttruc@gmail.com,168759533,560335577847,1000000,VL
V0946,Lý Thanh,Phương,TRUE,1999-11-28 0:00:00,ltphuong@gmail.com,913784408,753454925005,2000000,VL
V0947,Phạm Thanh,Ngân,FALSE,1999-09-01 0:00:00,ptngan@gmail.com,168368388,760277315137,2000000,VL
V0948,Hoàng Phương,Tâm,FALSE,1999-07-10 0:00:00,hptam@gmail.com,168324992,186511746758,0,VL
V0949,Nguyễn Văn Minh,Sang,TRUE,1999-09-13 0:00:00,nvmsang@gmail.com,913413607,512565534876,3000000,VL
V0950,Lê Thảo,Loan,FALSE,1999-08-11 0:00:00,ltloan@gmail.com,168345788,345618543841,1000000,VL
V0951,Lê Văn,Thiện,TRUE,1999-01-09 0:00:00,lvthien@gmail.com,913835830,123687416367,0,VL
V0952,Thái Mạnh,Trọng,TRUE,1999-10-07 0:00:00,tmtrong@gmail.com,168498748,287985740432,3000000,VL
V0953,Khương Văn Minh,Sinh,TRUE,1999-08-02 0:00:00,kvmsinh@gmail.com,168954373,880376125714,2000000,VL
V0954,Vương Thảo,Trang,FALSE,1999-05-18 0:00:00,vttrang@gmail.com,987462497,756557391541,1000000,VL
V0955,Thái Vĩnh,Sinh,TRUE,1999-07-31 0:00:00,tvsinh@gmail.com,168351852,382654356435,0,VL
V0956,Lê Phú,Ngọc,FALSE,1999-09-29 0:00:00,lpngoc@gmail.com,913191869,160241658986,0,VL
V0957,Thái Thảo,Trang,FALSE,1999-04-07 0:00:00,tttrang@gmail.com,987760551,239758181575,2000000,VL
V0958,Hoàng Thảo,Hoa,FALSE,1999-11-16 0:00:00,hthoa@gmail.com,168968220,466138268252,1000000,VL
V0959,Lý Thảo,Trang,FALSE,1999-06-13 0:00:00,lttrang@gmail.com,987227032,661791076315,2000000,VL
V0960,Khương Văn Minh,Sang,TRUE,1999-04-26 0:00:00,kvmsang@gmail.com,913676643,841213388641,2000000,VL
V0961,Phạm Phương,Tâm,TRUE,1999-08-16 0:00:00,pptam@gmail.com,168485173,348855883134,0,VL
V0962,Lý Thị Thảo,Hương,FALSE,1999-11-05 0:00:00,ltthuong@gmail.com,987229675,622476272727,0,VL
V0963,Hoàng Văn,Tân,TRUE,1999-11-21 0:00:00,hvtan@gmail.com,168724620,587809343511,3000000,VL
V0964,Đặng Minh,Thanh,FALSE,1999-02-12 0:00:00,dmthanh@gmail.com,168758311,163547814512,1000000,VL
V0965,Đặng Thảo,Nga,FALSE,1999-08-09 0:00:00,dtnga@gmail.com,168740091,455196226704,2000000,VL
V0966,Văn Phú,Ngân,FALSE,1999-10-16 0:00:00,vpngan@gmail.com,987781306,984538134175,2000000,VL
V0967,Khương Nam,Mẫn,TRUE,1999-08-15 0:00:00,knman@gmail.com,168583764,109405550224,2000000,VL
V0968,Đinh Thị Thảo,Đào,FALSE,1999-05-08 0:00:00,dttdao@gmail.com,987894556,875044502327,3000000,VL
V0969,Lê Vĩnh,Hòa,TRUE,1999-06-11 0:00:00,lvhoa@gmail.com,987983651,417272153606,1000000,VL
V0970,Văn Thị Thảo,Thúy,FALSE,1999-04-20 0:00:00,vttthuy@gmail.com,168666897,880333667487,3000000,VL
V0971,Hoàng Vĩnh,Thiệu,TRUE,1999-09-11 0:00:00,hvthieu@gmail.com,168238238,783239225839,0,VL
V0972,Phạm Mạnh,Thiệu,TRUE,1999-02-26 0:00:00,pmthieu@gmail.com,168891145,275856148722,2000000,VL
V0973,Vương Nam,Lộc,TRUE,1999-02-09 0:00:00,vnloc@gmail.com,168205578,727465122547,2000000,VL
V0974,Thái Thị Thanh,Nga,FALSE,1999-02-13 0:00:00,tttnga@gmail.com,987324843,631116336413,0,VL
V0975,Đặng Thị Thảo,Lan,FALSE,1999-05-12 0:00:00,dttlan@gmail.com,913484189,179301013287,3000000,VL
V0976,Đinh Ngọc,Tâm,FALSE,1999-05-03 0:00:00,dntam@gmail.com,913163600,878347628405,3000000,VL
V0977,Lý Vĩnh,Thiệu,TRUE,1999-09-18 0:00:00,lvthieu@gmail.com,168115543,152123843247,2000000,VL
V0978,Mã Thảo,Hoa,FALSE,1999-07-07 0:00:00,mthoa@gmail.com,168227727,638541962769,3000000,VL
V0979,Đinh Văn Minh,Thiện,TRUE,1999-04-27 0:00:00,dvmthien@gmail.com,987560651,802140763782,1000000,VL
V0980,Bạch Thị Thanh,Nhung,FALSE,1999-10-12 0:00:00,bttnhung@gmail.com,987545685,312682212194,0,VL
V0981,Khương Văn,Thiệu,TRUE,1999-02-27 0:00:00,kvthieu@gmail.com,913200905,675452174598,3000000,VL
V0982,Văn Bạch,Tâm,TRUE,1999-05-05 0:00:00,vbtam@gmail.com,913330731,15324169436,3000000,VL
V0983,Lý Minh,Phương,TRUE,1999-09-25 0:00:00,lmphuong@gmail.com,987656297,266333898538,2000000,VL
V0984,Đặng Thị Thanh,Ly,FALSE,1999-08-23 0:00:00,dttly@gmail.com,168515362,302648146254,3000000,VL
V0985,Lâm Mạnh,Vỹ,TRUE,1999-11-02 0:00:00,lmvy@gmail.com,913159178,166745935356,3000000,VL
V0986,Văn Thảo,Dung,FALSE,1999-02-07 0:00:00,vtdung@gmail.com,913917476,147673676545,0,VL
V0987,Trần Mạnh,Thiệu,TRUE,1999-08-26 0:00:00,tmthieu@gmail.com,913149120,558722018236,2000000,VL
V0988,Mã Thị,Hạnh,FALSE,1999-07-09 0:00:00,mthanh@gmail.com,987616486,19423255735,1000000,VL
V0989,Nguyễn Thảo,Đào,FALSE,1999-02-14 0:00:00,ntdao@gmail.com,987558728,816670573891,3000000,VL
V0990,Hoàng Nam,Hiệu,TRUE,1999-10-05 0:00:00,hnhieu@gmail.com,168211953,227251687411,0,VL
V0991,Thái Thị Thảo,Ly,FALSE,1999-09-21 0:00:00,tttly@gmail.com,168331812,637202855659,1000000,VL
V0992,Mã Mạnh,Huy,TRUE,1999-03-25 0:00:00,mmhuy@gmail.com,987322016,136389984697,0,VL
V0993,Hoàng Nam,Thăng,TRUE,1999-08-25 0:00:00,hnthang@gmail.com,987219967,591721173374,3000000,VL
V0994,Đặng Mạnh,Bảo,TRUE,1999-08-30 0:00:00,dmbao@gmail.com,913054239,18934731306,0,VL
V0995,Đàm Văn,Vỹ,TRUE,1999-03-30 0:00:00,dvvy@gmail.com,168924061,492158542835,1000000,VL
V0996,Trần Mạnh,Thăng,TRUE,1999-06-21 0:00:00,tmthang@gmail.com,987250062,768656897616,2000000,VL
V0997,Trần Vĩnh,Thiện,TRUE,1999-07-23 0:00:00,tvthien@gmail.com,987716502,468267857113,3000000,VL
V0998,Khương Thảo,Hạnh,FALSE,1999-08-16 0:00:00,kthanh@gmail.com,913696608,702859343545,0,VL
V0999,Đinh Ngọc,Ngọc,TRUE,1999-05-25 0:00:00,dnngoc@gmail.com,913689521,187831202224,3000000,VL
V1000,Lý Mạnh,Bảo,TRUE,1999-06-03 0:00:00,lmbao@gmail.com,987656186,865173188581,0,VL
